tweetcreatedts,username,text,retweet_count,like
2022-02-21 21:46:36,Jakasaputraa11,@_MbakSri_ Cegah Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes https://t.co/KJWDLl3Men,0,1
2022-02-21 21:46:00,AnakLolina2,"3. Pandemi Covid 19 ; ini merupakan penyebab utama dari segala masalah yg terjadi di seluruh dunia.

Arus logistik terganggu, permintaan menurun, produksi berkurang. Disamping itu terjadinya krisis energi di uni eropa, Tiongkok &amp; India. 
Lanjut...",18,52
2022-02-21 21:45:49,tawaufm,"PERKEMBANGAN HARIAN COVID-19 NEGERI SABAH
Pecahan kes mengikut daerah pada 21 FEBUARI 2022 (ISNIN)

Jawatankuasa Pengurusan Bencana Covid-19 Negeri Sabah https://t.co/Nl7uqUQhCt",0,0
2022-02-21 21:43:33,hansen_pah,"Satu Orang Terpapar Covid-19, Ini Langkah Cepat SMP Santo Pius X Lewoleba Kepada Guru dan Siswa https://t.co/IU795hOgzK",0,0
2022-02-21 21:42:19,Roxystarzy,"Baru je saya buka pakaian PPE, seorang jururawat beritahu saya, “Doktor, ada 1 lagi patient result dia Covid positif.”

Rupanya bayi tu dah terkena jangkitan Covid.

Mak dia kata dia baru tahu ada saudara mara yang datang melawat bayi ni, disahkan positif jangkitan Covid-19.",100,0
2022-02-21 21:41:51,inorhaf,Dukacita dimaklumkan saya dan pegawai saya telah disahkan positif Covid-19 dan seluruh warga kerja Pusat Khidmat DUN Ketari kini sedang menjalani kuarantin kendiri. Saya bagi pihak Pusat Khidmat DUN Ketari ingin memohon maaf di atas segala segala kesulitan dan saya memohon kepada https://t.co/vJKKtbaEU5,175,0
2022-02-21 21:41:15,KampungMamak,"Suami sembuh, Nourul Depp pula positif Covid-19 #KampungMamak https://t.co/8HrsFizhdF",0,0
2022-02-21 21:40:22,tawaufm,"KES COVID-19 MENGIKUT DAERAH NEGERI SABAH,

21 FEBRUARI 2022.

Jabatan Kesihatan Negeri Sabah https://t.co/CxJ6R8dq1W",0,0
2022-02-21 21:39:45,tawaufm,"STATUS TERKINI COVID19 &amp; PROGRAM IMUNISASI COVID-19 KEBANGSAAN (PICK) NEGERI SABAH,

21 FEBRUARI 2022.

Jabatan Kesihatan Negeri Sabah https://t.co/iRZv3xoCuS",0,0
2022-02-21 21:38:05,PensiunL,"Ironi Negeri Kaya Sawit, Rakyat Saling Dorong Berebut Minyak Goreng. Makin Ironi Ketika Hal Ini Tidak Terantisipasi, Dan Kasus Yg Sudah Bbrp Hari Ini Tidak Segera Teratasi. Ada masalah Covid, IKN, JHT,Laporan ke KPK dll, tapi kasihanilah mrk;Rakyat NKRI. https://t.co/M4uk0JMOvO",203,0
2022-02-21 21:37:53,mediaindonesia,"Operator kompetisi PT Liga Indonesia Baru (LIB) menyatakan absennya Persipura bukan karena kejadian luar biasa, dalam hal ini covid-19.  https://t.co/PRAOFx9gmt",0,0
2022-02-21 21:36:07,sayahsatu,"Pertama kali dalam 50 hari, kasus aktif turun!

Kasus harian Covid-19 juga turun cukup tajam ke 34 ribu.

Hampir 40 ribu orang sembuh, sayangnya yang meninggal justru naik dibanding kemarin.

Tidak ada provinsi dengan kasus baru di atas 10 ribu, bahkan Jakarta turun ke 5 ribu. https://t.co/rN71KZ1sG8",187,0
2022-02-21 21:34:13,nabilamohdrusli,"Jika anak kecil anda positif COVID-19, mohon untuk diisolasi di rumah, jangan bawa keluar.

Yang terpenting adalah pantau keadaan anak, jika anak nampak lemah, tak mahu makan, nafas laju, jangan tunggu lama-lama, bawa ke hospital segera.",1787,0
2022-02-21 21:34:02,wenny2581,"Kenyataan Media YB Menteri Kerajaan Tempatan dan Perumahan dan Menteri Kewangan II Negeri Sabah 21 Februari 2022

https://t.co/CqwvHYlgGk

Sumber: Jawatankuasa Pengurusan Bencana COVID-19 Negeri Sabah

#JaPenSabah
#KeluargaMalaysia
#LindungDiriLindungSemua https://t.co/IMG7rhAKOQ",12,0
2022-02-21 21:33:57,wenny2581,"➡️ Pematuhan SOP Fasa 4
➡️ Penguatkuasaan SOP Perairan Negeri Sabah
➡️ Rondaan Agen Basmi COVID-19 (ABC) Dan Pemantauan Pematuhan SOP
➡️ OPS Sanitasi https://t.co/ybO8y9VY12",10,0
2022-02-21 21:33:53,wenny2581,"DASHBOARD INFOGRAFIK, 21 Februari 2022

➡️ Status Terkini Kategori Kes Klinikal
➡️ Kapasiti Penggunaan Katil di Hospital COVID-19
➡️ Statistik Vaksinasi Negeri Sabah

Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah

#JaPenSabah
#MenangBersama https://t.co/JZRQtbAO4O",13,0
2022-02-21 21:33:48,NorjatiBinti,"KKM menyarankan kepada semua untuk menangguhkan perjalanan ke negara-negara yang berisiko tinggi berikutan varian Omicron yang kian menular. 

Dapatkan vaksin COVID-19 termasuk dos penggalak sebagai usaha kita melindungi diri dan keluarga tersayang. 

#LindungDiriLindungSemua https://t.co/D126DJwtyR",191,0
2022-02-21 21:33:43,wenny2581,"Perkembangan Harian Covid-19 Negeri Sabah Pecahan Kes Mengikut Daerah Pada 21 Februari 2022 (Isnin)

Sumber: Jawatankuasa Pengurusan Bencan Covid-19 Negeri Sabah

#JaPenSabah 
#KeluargaMalaysia https://t.co/VCyMHvcemE",14,0
2022-02-21 21:32:37,MBagusss,"Dlm laman WHO ttg keamanan vaksin utk penanggulangan KIPI jelas dikatakan bahwa vaksin covid 19 mengandung ethyl mercury !

https://t.co/MdP3SEQPJw https://t.co/RhiFcN3W1X",10,0
2022-02-21 21:31:09,Laso21584564,"Kementerian Kesihatan (KKM) melaporkan terdapat tiga negeri merekodkan penggunaan katil di wad Unit rawatan Rapi (ICU) bagi merawat pesakit COVID-19, melebihi 50 peratus. - KP Kesihatan @DGHisham https://t.co/ZKYITJsLDl",49,0
2022-02-21 21:29:35,asomantri1967,"#Repost
///@indonesianinfrankfurt: 

Perkembangan Covid-19 di wilayah kerja KJRI Frankfurt (21 Februari 2022) 

#Covid19 #Informasi #Indonesianway #Negaramelindungi #Inidiplomasi #Jerman #Deutschland https://t.co/WSrlKMV7bu",0,0
2022-02-21 21:28:08,MBagusss,"PERHATIKAN

Daftar Obat Yang Digunakan untuk Pasien Covid-19 pada 2021 dan Daftar Obat yang DITARIK 2022

Masih Mau Ingkari Pasien Mati Keracunan Obat ?

Ini MENJELASKAN mengapa kematian Covid-19 Dominan/Mayoritas terjadi di Rumah sakit, bukan di jalanan bukan ditengah populasi https://t.co/4ImZQawfr2",282,0
2022-02-21 21:27:17,pindainews,"Isoter, Jurus Pemkot Bandung Tangkal Wabah Covid-19 https://t.co/2zo1kC9t2v",0,0
2022-02-21 21:26:41,DieudonneJayden,"Uyu munsi urubyiruko rw'abakorerabushake @RYVCPGakenke bakoze ibikorwa birimo:
-Gutunganya imihanda yangirijwe n'ibiza
-Gukora imirima y'igikoni
-Gukora ubukangurambaga bwo kurwanya Covid-19 @KubanaRichard @gatjmv @RNPSpokesperson @DUNIASaadi1 @RwandaLocalGov @RwandaYouthVol1 https://t.co/hFTp9enSCC",13,0
2022-02-21 21:26:33,kkhnurmarjaan,"KKM masih belum menerima laporan penuh forensik dan patologi berhubung kematian remaja berumur 13 tahun yang didakwa meninggal dunia selepas 18 hari menerima vaksinasi COVID-19.

https://t.co/ZfmwDFiO25 https://t.co/nFdFeNagji",35,0
2022-02-21 21:25:11,FarisShaari2,"COVID-19 | Ketua Pengarah Kesihatan, Tan Sri Dr Noor Hisham Abdullah memaklumkan, kajian MISC Malaysia Study Group dapati 174 kes dikenal pasti di Malaysia, 57 peratus daripadanya membabitkan kanak-kanak berusia lima hingga 11 tahun.

Video penuh di https://t.co/SbfA101pgx https://t.co/kKg6oLaxjc",100,0
2022-02-21 21:21:27,ambarssari,"Mengklaim program vaksin COVID-19 sukses, pemerintah Inggris mengumumkan negaranya akan hidup berdampingan dengan COVID-19! https://t.co/SFOwxZR4LA",6,0
2022-02-21 21:21:01,bintulufm,"KKM menggalakkan orang ramai untuk mendapatkan vaksin COVID-19 untuk anak-anak yang berumur 5 hingga 11 tahun dengan segera.

@KKMPutrajaya

#MenangBersama
#LindungDiriLindungSemua https://t.co/FXdI10ERPH",11,0
2022-02-21 21:20:35,tetsu0724d,"Update Infografis percepatan penanganan COVID-19 di Indonesia per tanggal 20 Februari 2022 Pukul 12.00 WIB.

#BersatuLawanCovid19 https://t.co/fr04hfqSyf",20,0
2022-02-21 21:20:16,KEZIAAM0UR,@null Kisah Sukses Anak Driver Ojol Jadi Konsultan Vaksinasi Covid-19 di WHO Kisah suk  https://t.co/O58INMR8c8,0,0
2022-02-21 21:19:36,tetsu0724d,"Update Infografis percepatan penanganan COVID-19 di Indonesia per tanggal 21 Februari 2022 Pukul 12.00 WIB.

#BersatuLawanCovid19 https://t.co/Zyh8Vc59JW",22,0
2022-02-21 21:15:45,detikcom,"#Terpopuler Air kelapa terkenal dengan segudang manfaat sehatnya, terutama untuk hidrasi tubuh. Tapi, bolehkah minum air kelapa usai suntik vaksin COVID-19? https://t.co/yBdXTpk9DY",2,4
2022-02-21 21:15:42,zlk69,"Pada 21 Februari 2022, jumlah kes COVID-19 yang dilaporkan adalah 25,099 kes menjadikan jumlah kumulatif sebanyak 3,246,779 kes https://t.co/6p26t4mcY9",0,0
2022-02-21 21:11:37,komentarco,Olly-Steven Lepas Roadshow Kampanye Gerakan Sulut Bermasker Bersama Torang Cegah Covid-19 https://t.co/V9eWnt8xCE https://t.co/LLKjIw3KIL,0,0
2022-02-21 21:11:05,21BeritaTerkini,"Siasati Anjloknya Okupansi Akibat Covid-19, Hotel di Solo Buka Layanan Cuci Mobil https://t.co/MW7VOGh4cC",0,0
2022-02-21 21:09:16,jktobservernews,"Sumut Catatkan Kasus Tertinggi Covid-19, Pemprov Buka Isolasi Terpusat https://t.co/icv8dgic4b https://t.co/Jl7ZWN1qw3",0,0
2022-02-21 21:09:06,jktobservernews,"Kasus Covid-19 Meningkat, Pemkab Samosir Gelar Operasi Yustisi https://t.co/iKrMxySqDL https://t.co/EeEXdBRGyk",0,0
2022-02-21 21:07:26,aremmin00,"P: Dr, saya demam 3 hari. Sakit-sakit badan, rasa letih. Dah 2 kali buat saliva test negatif, PCR pun sekali negatif. COVID-19 kah saya?

Dr: Ada ruam di badan atau tangan?

P: Macam inikah dr?
➡️ https://t.co/Q1XqRiGruX",1855,0
2022-02-21 21:06:43,pindainews,Gawat. 1.000 Warga Kota Bandung Terpapar Covid-19 https://t.co/OxmNCPMqrd,0,0
2022-02-21 21:05:59,PTJASAMARGA,"Hallo Kawan JM

Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimanapun dan kapanpun jangan lupa untuk 6M ya!

Yuk bersama-sama kita cegah penyebaran Covid-19! https://t.co/d95KOx2eaI",0,0
2022-02-21 21:05:37,Pameran_Bazaar,"Ayo lawan Covid-19.
Masker, Cuci tangan, Jaga Jarak. 
Semangat sehat!",0,0
2022-02-21 21:03:35,mediaindonesia,"""Justin tentu saja sangat kecewa, tetapi kesehatan dan keselamatan kru dan penggemarnya selalu menjadi prioritas nomor satu.""  https://t.co/9qJeu7zZVY",0,0
2022-02-21 21:01:38,ferindra,@tvOneNews @satgascovid19id @jokowi @KemenkesRI @DivHumas_Polri mudah2an tidak terjadi kenaikan penderita covid-19,0,0
2022-02-21 21:00:06,DreamersRadioID,"Harry June DKB Positif COVID-19, Agensi Ungkap Kondisinya Saat Ini https://t.co/FSfbYW7QPH",0,0
2022-02-21 20:59:53,e_hermawanto,@AdyWibi @suara_pembebasa Ini hasil risetnya asli orang Indonesia sebelum vaksin datang sdh dipublikasikan di jurnal ilmiah internasional.. Prof. Chairul Nidom. https://t.co/FKujiA7uDw,17,0
2022-02-21 20:58:04,kumparan,Sahroni mendukung pemerintah untuk berhati-hati dalam mengambil keputusan pengubahan status COVID-19 Indonesia dari pandemi ke endemi. #kumparanNews https://t.co/2r2qQ9I0u0,1,2
2022-02-21 20:57:09,TrasElValle_OBC,"""Casi 300"":

https://t.co/QQz9B8FIig

#PasaporteCovid #EstadoDeAlarma #Mascarilla #Covid19 #Covid_19 #COVIDー19 #Coronavirus #Covid #Vacuna #Vaccine #Janssen #Moderna @jjaranaz94 #Omicron #Contagio #Positivo #Vacunación #Secret31E #FelizLunes #FelizSemana
#BenidormFest #Nadal https://t.co/56Bu2oBc0U",7,0
2022-02-21 20:56:12,MotodewoCom,"Siasati Anjloknya Okupansi Akibat Covid-19, Hotel di Solo Buka Layanan Cuci Mobil https://t.co/NRWMLvrSOF https://t.co/DoCjISd95y",0,0
2022-02-21 20:55:26,TrasElValle_OBC,"""Casi 300"":

https://t.co/JLzSBH09jx

#PasaporteCovid #ToqueDeQueda #Mascarillas #Covid19 #Covid_19 #COVIDー19 #Coronavirus #Covid #Vacunas #Vaccines #Pfizer #Janssen #Moderna @TrasElValle_OBC #Omicron #Contagios #Positivos #Vaccination #Secret31E #FelizLunes #FelizSemana #Nadal https://t.co/HwhaVIKS37",8,0
2022-02-21 20:55:11,Rupbasankupang,"Cegah penyebarluasan Virus Covid-19 varian Omicron, Kepala Rupbasan Kelas I Kupang membagikan masker dan multivitamin kepada Pegawai Rupbasan Kelas I Kupang.
Senin, 21 Februari 2022 
#Kumhamsehat
#Kumhamproduktif
#Kumhamsemakinpasti
#WBKPasti
#Rupbasankupanghebat https://t.co/EmEdiT58s7",0,1
2022-02-21 20:54:24,SendamaA,"3/3 Ba nyir’amaresitora n’utubari, abakozi n’abakiriya barasabwa kubahiriza ingamba zose zashyizweho zo kurwanya no kwirinda Covid-19. https://t.co/axYAYqG3Gw",8,0
2022-02-21 20:53:09,qurthobi,"Akhirnya, status positif COVID-19 di aplikasi PeduliLindungi hilang juga",0,0
2022-02-21 20:49:59,TasyaVerina1,Pemerintah sudah pastikan bahwa vaksin covid 19 sudah terbukti aman dan teruji. Nusantara Satukan Indonesia https://t.co/hK6UGGkLw1,0,0
2022-02-21 20:49:26,InfoViral_1,Pemerintah kembali memberlakukan PPKM untuk menekan penyebaran Covid 19. Nusantara Satukan Indonesia https://t.co/URwvaQSjnu,0,0
2022-02-21 20:48:58,SeputarNusanta,Vaksinasi &amp; Disiplin prokes adalah kunci cegah penularan Covid 19. Nusantara Satukan Indonesia https://t.co/5N2w3ATMgr,0,0
2022-02-21 20:48:33,NusantaraUpdat1,Masyarakat harus disiplin jaga protokol kesehatan agar terhindari dari berbagai varian Covid 19. Nusantara Satukan Indonesia https://t.co/Gvv8qDU4hg,0,0
2022-02-21 20:48:06,MencariFakta3,Pemerintah berhasil meningkatkan pertumbuhan ekonomi &amp; infrastruktur serta berhasil atasi pandemi covid 19. Nusantara Satukan Indonesia https://t.co/jJR8asMRxF,0,0
2022-02-21 20:46:22,ElshintaDotcom,"Kasus harian COVID-19 RI tambah 34.418 orang, Jabar sumbang terbanyak https://t.co/dE8xl1C244",0,0
2022-02-21 20:46:04,AlbertSolo2,"Halo #sahabatkemlu dan #sahabatdakar, berikut disampaikan perkembangan kasus COVID-19 di 8 Negara Akreditasi KBRI Dakar (Senegal, Cabo Verde, Guinee, Guinea-Bissau, Gambia, Mali, Pantai Gading, Sierra Leone), per tanggal 21 Februari 2022.

#negaramelindungi #negarahadir #pwni https://t.co/SDpwY6zPxB",4,0
2022-02-21 20:44:55,TrasElValle_OBC,"""#PedaZitosDeMí (XIV)"" con #AnaOtaegui y #RosalíaSotés:

https://t.co/pEu3xixI1p

#EstadoDeAlarma #ToqueDeQueda #Covid19 #Covid_19 #COVIDー19 #Confinar #Coronavirus #Covid #Vacuna #Vaccine #AstraZeneca #Pfizer @TrasElValle_OBC #DiadelorgulloLGTBI #28Junio #FelizLunes #FelizSemana https://t.co/6KBs5b3ipM",60,0
2022-02-21 20:44:46,TrasElValle_OBC,"""#PedaZitosDeMí (XIV)"" con #Ana y #Rosalía:

https://t.co/27uBFyFbE5

#FinEstadoDeAlarma #FinToqueDeQueda #Covid19 #Covid_19 #COVIDー19 #Coronavirus #Covid #Vacuna #Vaccine #AstraZeneca #Pfizer @jjaranaz94 #DiadelorgulloLGTBI #28Junio #FelizLunes #FelizSemana #Pride2021 #Pride https://t.co/vzzMsiJuDW",62,0
2022-02-21 20:44:34,VoxPopuliID,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M https://t.co/etphbwlErN,0,0
2022-02-21 20:44:31,kurakuraninjaid,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 5M https://t.co/TKFOa5jcZL,0,0
2022-02-21 20:44:09,MarlianaShela,PM Inggris Cabut Aturan Pembatasan Covid-19 https://t.co/YEzgwj1q9n,3,0
2022-02-21 20:44:08,AureliaMawar,PM Inggris Cabut Aturan Pembatasan Covid-19 https://t.co/YEzgwj1q9n,3,0
2022-02-21 20:42:31,Fati66257665,"Gelap-gelapan Tetap Ganteng, V BTS Sapa Manis ARMY Saat Isoman Covid-19 https://t.co/jBRG3NQeLI",17,0
2022-02-21 20:42:26,AlbertSolo2,"Status Kota Surakarta naik ke level 3 atau setara zona oranye Covid-19 untuk waktu sepekan kedepan, akibat dampak dari melonjaknya kasus omicron di kota kelahiran presiden Jokowi tersebut, dalam beberapa hari terakhir ini,ada 300 warga kota solo yang terpapar omicron dan isoman",1,0
2022-02-21 20:42:15,AlbertSolo2,"Status Kota Surakarta naik ke level 3 atau setara zona oranye Covid-19 untuk waktu sepekan kedepan, akibat dampak dari melonjaknya kasus omicron di kota kelahiran presiden Jokowi tersebut, dalam beberapa hari terakhir ini,ada 300 warga kota solo yang terpapar omicron dan isoman",1,1
2022-02-21 20:41:39,21BeritaTerkini,ITS Sediakan Isolasi Mandiri bagi Mahasiswa yang Terpapar Covid-19 : Okezone Edukasi https://t.co/ew0vASkVPb,3,0
2022-02-21 20:41:37,21BeritaTerkini,PM Inggris Cabut Aturan Pembatasan Covid-19 https://t.co/YEzgwj1q9n,3,0
2022-02-21 20:41:19,wartaIDN,Irwasum Mabes Polri Dukung Polda Lampung Putus Rantai Penyebaran COVID-19 https://t.co/0SxW1vr4xs,0,0
2022-02-21 20:41:09,mediamonitor21,PM Inggris Cabut Aturan Pembatasan Covid-19 https://t.co/YEzgwj1q9n,3,0
2022-02-21 20:41:09,21BeritaTerkini,PM Inggris Cabut Aturan Pembatasan Covid-19 https://t.co/ElQ5lTgT1j,0,0
2022-02-21 20:39:31,TuitTangerang,Tren Penurunan Kasus Harian Covid-19 Mulai Terlihat,0,0
2022-02-21 20:38:55,BellforBts,V BTS tengah menjalani isolasi karena terkonfirmasi positif COVID-19. #kumparanK-POP https://t.co/JaO7nJbTP3,16,0
2022-02-21 20:37:02,merdekadotcom,"Siasati Anjloknya Okupansi Akibat Covid-19, Hotel di Solo Buka Layanan Cuci Mobil https://t.co/12Il8q0NK9",0,0
2022-02-21 20:36:37,karawang_online,"Cegah Penyebaran Covid-19, Vaksin Booster dan Vaksin Lansia Terus Digenjot https://t.co/NIWML8Mrrn",0,1
2022-02-21 20:35:55,polsekgayamsar1,"Patroli Masif di Alfamidi Jl. Gajah Raya, Kel. Gayamsari, Kec. Gayamsari Kota Semarang, Himbau Kepatuhan Prokes Cegah Penyebaran Covid-19. Dengan Tertib 5M

@divisihumaspolri @humas_poldajateng @polritvradio @semarangpemkot @teamelang_hebatsemarang @luthfi1091 @abiososenoaji https://t.co/BSdVgOUSMR",0,0
2022-02-21 20:34:32,eltriyel_,"Obat-obat yang dulu dipakai untuk Covid-19 dan kini terbukti tidak bermanfaat, bahkan menyebabkan efek samping serius pada beberapa kasus:

-Ivermectin
-Klorokuin
-Oseltamivir
-Plasma Convalescent
-Azithromycin 

.....",12115,0
2022-02-21 20:34:13,uda_aul,Pemerintah memberlakukan kepesertaan BPJS Kesehatan sebagai syarat mengakses berbagai layanan publik. Pemaksaan itu ditengarai untuk menahan potensi defisit keuangan pasca-pandemi Covid-19. Pemerintah diminta mengupayakan cara lain yang tak… https://t.co/HEvoSs9aU1 #KoranTempo,5,0
2022-02-21 20:32:29,20detik,PM Inggris Cabut Aturan Pembatasan Covid-19 https://t.co/IAA4PGuLUC,0,0
2022-02-21 20:31:58,KurniawanRicho,"Persipura mendadak urung tanding vs Madura United, yang sudah lebih dulu berada di stadion.

Padahal, sebanyak 21 pemain Persipura terbukti negatif COVID-19, sehingga tidak memenuhi Pasal 52 ayat 7.

PT LIB akan segera memutuskan sikap terhadap Persipura.

📸 @PERSIPURA_ https://t.co/KfGB8vO2TJ",21,0
2022-02-21 20:30:57,fryahya,"@PadmavatiPrati1 Ah, kalian aja yg kelewat jauh mikirnya. Dia tuh sdg ngomong untuk ngadepin virus Dewa-19 bukan Covid-19!",0,0
2022-02-21 20:30:52,_JannahKhalid,"Baru je saya buka pakaian PPE, seorang jururawat beritahu saya, “Doktor, ada 1 lagi patient result dia Covid positif.”

Rupanya bayi tu dah terkena jangkitan Covid.

Mak dia kata dia baru tahu ada saudara mara yang datang melawat bayi ni, disahkan positif jangkitan Covid-19.",100,0
2022-02-21 20:28:19,edy_siregar_77,Pemerintah memberlakukan kepesertaan BPJS Kesehatan sebagai syarat mengakses berbagai layanan publik. Pemaksaan itu ditengarai untuk menahan potensi defisit keuangan pasca-pandemi Covid-19. Pemerintah diminta mengupayakan cara lain yang tak… https://t.co/HEvoSs9aU1 #KoranTempo,5,0
2022-02-21 20:23:42,bidanews,#4 Keterampilan yang Perlu Dipelajari Para Bidan di Tengah Tekanan dan Pandemi Covid-19 - https://t.co/z7lZ6qF8MZ #Bidan #Kebidanan #midwife https://t.co/RTWs8KMtkW,0,0
2022-02-21 20:21:35,Mels_30,"Kasus COVID-19 RI beberapa hari ini dilaporkan mulai turun. Namun, angka keterisian pasien COVID-19 di rumah sakit (RS) masih ada di angka 38 persen. https://t.co/W0pljbBtRr",1,0
2022-02-21 20:20:16,KEZIAAM0UR,@null ITS Sediakan Isolasi Mandiri bagi Mahasiswa yang Terpapar Covid-19 ITS kini meny  https://t.co/LNd500grz3,0,0
2022-02-21 20:19:33,KabarSiang,Pemerintah Segera Selesaikan Klaim Pelayanan Pasien COVID-19  https://t.co/qcRfAnr8Na,0,0
2022-02-21 20:18:36,amounomalande,"Halo #sahabatkemlu dan #sahabatdakar, berikut disampaikan perkembangan kasus COVID-19 di 8 Negara Akreditasi KBRI Dakar (Senegal, Cabo Verde, Guinee, Guinea-Bissau, Gambia, Mali, Pantai Gading, Sierra Leone), per tanggal 21 Februari 2022.

#negaramelindungi #negarahadir #pwni https://t.co/SDpwY6zPxB",4,0
2022-02-21 20:18:30,indonesiainDKR,"Halo #sahabatkemlu dan #sahabatdakar, berikut disampaikan perkembangan kasus COVID-19 di 8 Negara Akreditasi KBRI Dakar (Senegal, Cabo Verde, Guinee, Guinea-Bissau, Gambia, Mali, Pantai Gading, Sierra Leone), per tanggal 21 Februari 2022.

#negaramelindungi #negarahadir #pwni https://t.co/SDpwY6zPxB",4,3
2022-02-21 20:17:51,Mels_30,"Saya rasa itu clear. Pemeriksaan ulang itu adalah untuk memastikan lagi dan mencegah pasien Covid-19 bercampur dengan nonCovid-19. Bukan berarti prosedur itu mengcovidkan pasien. Notabene, standar emas diagnosis Covid-19 ya PCR, yang akurasinya paling tinggi. Ini menjadi acuan.",6,0
2022-02-21 20:15:46,korantempo,Pemerintah memberlakukan kepesertaan BPJS Kesehatan sebagai syarat mengakses berbagai layanan publik. Pemaksaan itu ditengarai untuk menahan potensi defisit keuangan pasca-pandemi Covid-19. Pemerintah diminta mengupayakan cara lain yang tak… https://t.co/HEvoSs9aU1 #KoranTempo,5,15
2022-02-21 20:15:06,korantempo,Pemerintah membenahi aturan penjualan alat tes antigen Covid-19 di platform digital. Perbaikan tata kelola pengendalian Covid-19 juga perlu menjadi fokus. https://t.co/Gx6PqqskrF #KoranTempo,0,2
2022-02-21 20:15:04,korantempo,"Pemerintah belum akan menetapkan pandemi menjadi endemi. 

  https://t.co/nXFkzt7XBv #KoranTempo",0,1
